pseudo_id,text,retweetCount,replyCount,likeCount,quoteCount,viewCount,bookmarkCount,createdAt,lang,isReply,pseudo_conversationId,pseudo_inReplyToUsername,pseudo_author_userName,author_isBlueVerified,predicted_id,predicted_label
4.59E+13,"@814908851784355 Maganda itong kampanyang anti-dynasty. Sana maglabas din ng mga short form video explaining sa simpleng tagalog bakit bawal ito. Ang message dapat - lahat ng may tatak ng anti-dynasty WAG IBOTO. Not disqualify kasi tapos na ang boksing, nabayaran na nila ang Comelec.",0,0,0,0,26,0,2024-12-28 10:08:08+00:00,tl,TRUE,8.86E+14,8.15E+14,4.63E+14,FALSE,1,1
3.27E+14,plot twist ng taon ko ay kapag nanalo ang golden arrow kaya iboto niyo naaaaa #BINIbarda2024 [LINK],0,0,0,0,110,0,2024-12-30 16:00:35+00:00,tl,FALSE,3.27E+14,,5.95E+14,FALSE,0,0
6.24E+14,Proud na proud ako sa BINI and sa mga blooms na nagpuyat para bumoto. Kudos sa inyo! CONGRATS OUR NATIONS GG #BINIHakotAwardsSaPPOPMA #BINI @521472285383661,0,0,2,0,61,0,2024-12-28 14:40:59+00:00,tl,FALSE,6.24E+14,,8.74E+14,FALSE,0,0
6.18E+14,Kung yan den lang iboto ko matulog na Lang ako.,0,0,0,0,143,0,2024-12-25 10:45:22+00:00,tl,FALSE,6.18E+14,,5.61E+14,FALSE,1,1
9.98E+13,@17206896528823 utang na boot wag nyo na iboto c gwen garcia at bong revilla pinaglololoko kyo ng mga hindot n yan.c bong daming babae at naanakan nyan kc dakota at c gwen dami din boytoy ang hitad n yan[EMOJI face with tears of joy],0,1,0,0,122,0,2024-12-27 06:34:25+00:00,tl,TRUE,7.47E+14,1.72E+13,2.15E+14,FALSE,1,1
8.06E+14,"Yung napanalunan ko sa GA, pinang-GA ko lang din hehe okay lang lets give back the blessing this holiday season. Iboto niyo ko sa susunod na halalan [EMOJI face with tears of joy][EMOJI face with tears of joy]",0,1,4,0,75,0,2024-12-26 15:06:28+00:00,tl,FALSE,8.06E+14,,1.71E+14,FALSE,0,0
5.99E+13,"@600715327601693 Thankz sa list, ito ang mga dapat iboto.",0,1,0,0,9,0,2024-12-27 14:57:42+00:00,tl,TRUE,7.51E+14,6.01E+14,7.02E+14,FALSE,0,0
6.86E+14,@561263836562669 Wag kalimutang iboto si kimberly jo! HAHAHAHAHA,0,0,2,0,284,0,2024-12-25 09:23:37+00:00,tl,TRUE,8.36E+14,8.20E+14,7.68E+13,FALSE,0,0
5.68E+14,"Dapat ngayon kampanya gawing Vote Buying ang pamimigay ng Ayuda, pakain o kahit regalo ng mga tumatakbo! #comelec",1,1,5,0,194,0,2024-12-29 07:33:08+00:00,tl,FALSE,5.68E+14,,5.45E+14,FALSE,1,1
9.43E+14,@532297160880299 Ang maipapayo ko ay gumaya kayo sa'kin. Kukunin ang inaalok pero di naman botante. [EMOJI raised fist] Charing lang. HAHAHAHAHAHA! Kunin pero wag iboto!,0,0,5,0,1210,0,2024-12-31 07:06:54+00:00,tl,TRUE,1.61E+14,5.32E+14,7.79E+14,FALSE,0,0
8.12E+14,guys ang hindi bumoto sa karera hindi masarap ang ulam #BINIbarda2024,0,0,0,0,118,0,2024-12-30 16:01:44+00:00,tl,FALSE,8.12E+14,,4.14E+14,FALSE,1,1
7.66E+14,"@97630755990816 hello sa mga jmfyang shipper, bumoto kayo while listening. [LINK]",1,0,4,0,698,0,2024-12-25 17:24:20+00:00,tl,TRUE,7.89E+14,8.62E+14,2.76E+14,FALSE,1,1
2.78E+14,"@106490152796335 @776614900414751 [EMOJI rolling on the floor laughing]ung mga hindi nga bomoto kay Du30 noon ang daming reklamo. Tapos tayo na bumoto kay Bangag nung 2022, bawal magreklamo?",1,1,3,0,87,0,2024-12-27 02:33:40+00:00,tl,TRUE,1.53E+13,1.06E+14,6.67E+14,FALSE,1,1
3.05E+14,"guys kung hindi niyo pa alam sino mga hindi dapat iboto sa election, daan kayo sa slex",0,0,2,0,104,0,2024-12-31 02:55:31+00:00,tl,FALSE,3.05E+14,,9.77E+14,FALSE,1,1
1.87E+14,"thank you, [EMOJI hatching chick]-engenes! yung bumoto lang po sa pito emz",0,0,0,0,182,0,2024-12-28 10:29:15+00:00,tl,FALSE,1.87E+14,,6.72E+14,FALSE,0,0
3.02E+14,"SANA MASAYA NA ANG TAONG TO[EMOJI loudly crying face] Sa mga kaklase ko, Please umambag kayo, college na po kayo. Sa mga kaibigan and family ko, continue to slay. Sa mga UL watchers, Iboto nyo parin si JL ng todo todo[EMOJI smiling face with hearts][EMOJI sparkles][EMOJI folded hands]",0,0,0,0,24,0,2024-12-31 16:37:48+00:00,tl,FALSE,3.02E+14,,2.84E+14,FALSE,0,0
7.18E+14,tangina niyo eto na first step sa hit career natin ayaw nyo pang bumoto [EMOJI loudly crying face][EMOJI loudly crying face][EMOJI loudly crying face][EMOJI loudly crying face],0,1,0,0,54,0,2024-12-28 14:12:26+00:00,tl,FALSE,7.18E+14,,1.19E+14,FALSE,1,1
1.94E+14,"Ilaban natin to, para whatever the result is PANATAG tayo dahil bumoto tayo diba? Ipag pasa diyos natin ang result pag nagawa na natin ang part natin. Kasi ito yung kaya natin ee.",0,0,0,0,11,0,2024-12-30 11:06:36+00:00,tl,FALSE,1.94E+14,,8.31E+14,FALSE,0,0
7.29E+14,Congrats sa mga nanalo. Well deserved naman lahat may mga surprising winners pero di lang isa bumoto dyan kaya respect. Anong iniiyak ng mga ATBI fans dyan ? Ang Pangit ng movie na yan aasa pa kayo sa awards [EMOJI face with tears of joy]#MMFF50GabiNgParangal,1,1,2,0,1205,0,2024-12-27 20:26:51+00:00,tl,FALSE,7.29E+14,,9.73E+14,FALSE,1,1
5.15E+14,"Kaya sana wag iboto ang nga pamikhang DUTERTE. BAKA PGNANALO SILA, BAKA ANG PILIOINAS ay MAGING PROVINCE Of CHINA. nakakatakot at kawawa ang ang PILIPINAS.",0,0,3,0,124,0,2024-12-28 13:45:25+00:00,tl,FALSE,5.15E+14,,2.03E+14,FALSE,1,1
1.36E+14,@869880188145847 Ang laki na po ng lamang nila. Napapagod nadin po me bumuto kase ang bagal sa atin feeling ko kunti lang bumoto today[EMOJI loudly crying face],0,0,0,0,5,0,2024-12-25 13:53:44+00:00,tl,TRUE,3.71E+14,8.70E+14,8.34E+14,FALSE,1,1
2.27E+14,@995120649715525 Nagbayad nng malaki ang dmonyongbyan kaya mkakatbo sa nxt election pno n lang mga taong inagrabyado nng tarantadong to pera pera n lang tlga? So mas mbuti wag n lang bumoto tang-inang yan!,0,0,0,0,5,0,2024-12-29 05:26:37+00:00,tl,TRUE,4.72E+14,9.95E+14,9.27E+14,FALSE,1,1
5.55E+14,"Ipina-impeach ng South Korean parliament si acting President Han Duck-soo ngayong Biyernes, Dec. 27. Nasa 192 ng 300 mambabatas ang bumoto sa mosyon ng oposisyon para sa impeachment. #News5 via Reuters [LINK]",3,5,11,1,926,0,2024-12-27 09:36:06+00:00,tl,FALSE,5.55E+14,,5.89E+14,FALSE,2,2
6.38E+14,"Sa lahat ng bumoto kay Sara, nagsisisi na ba kayo? DAPAT LANG! [LINK]",997,319,4619,82,264683,89,2024-12-26 04:09:50+00:00,tl,FALSE,6.38E+14,,4.93E+14,TRUE,1,1
7.11E+14,@46329238896864 Grabe na ang garapalang pang - iinsulto sa mga tao. Hindi ko lang alam kung ano ang nasa utak ng mga bobotante. Sana naman ay may kaunting respeto pa sila sa kanilang mga sarili. Bumoto ng Tama at wag ibenta ang inyong kaluluwa sa mga kandidatong tulad niya.,0,0,0,0,18,0,2024-12-26 06:56:17+00:00,tl,TRUE,9.04E+14,4.63E+13,7.76E+14,FALSE,0,0
9.87E+14,"@46329238896864 IMO, tama na, sobra na! huwag ng iboto ang isa pang Villar sa Senado",0,0,0,0,40,0,2024-12-26 05:01:45+00:00,tl,TRUE,9.04E+14,4.63E+13,6.42E+14,FALSE,0,0
2.38E+14,@442416196465886 Bumoto kasi kayo ng kilalang magnanakaw. Deserve'nyo yan.,0,0,0,0,73,0,2024-12-30 22:55:49+00:00,tl,TRUE,7.50E+14,4.42E+14,5.86E+14,FALSE,1,1
7.32E+14,"edi magrelapse ang all sa huling araw ng 2024! Basta bumoto po tayo, pls. At least we tried [EMOJI pleading face][EMOJI crossed fingers]",0,0,2,0,144,0,2024-12-31 01:46:06+00:00,tl,FALSE,7.32E+14,,8.44E+14,FALSE,0,0
9.31E+14,@439483351890134 @995815478201195 kagaya ng bangaw na to. Bobo bumoto.,0,0,0,0,121,0,2024-12-28 23:29:36+00:00,tl,TRUE,1.38E+14,4.39E+14,7.87E+14,FALSE,1,1
7.56E+14,sana magising ang mga tanga bobong pilipino sa totoong motibo ng trapo political dynasty ng richest family in the Philippines na yumaman while in govt public office. ung mga donate donate pla publicity at may kapalit iboto daw ang ganid ng trapo villar family HELL NOH sakim kau,1,0,0,0,50,0,2024-12-25 23:50:36+00:00,tl,FALSE,7.56E+14,,7.52E+14,FALSE,1,1
4.19E+14,"IBINASURA ng Commission on Elections ang inihaing motion for reconsideration ni Senatorial Aspirant Sonny Matula upang isawalang-bisa ang kandidatura sa pagkasenador ni Kingdom of Jesus Christ Leader Apollo Quiboloy sa #Halalan2025, Disyembre 27. mula @225867148354714 [LINK]",0,1,0,0,158,0,2024-12-27 12:06:57+00:00,tl,FALSE,4.19E+14,,5.09E+14,FALSE,2,2
3.82E+13,@553788313781654 Duterte youth aka DUGYOT di rin dapat iboto. AKO OFW ang dapat iboto,0,0,1,0,22,0,2024-12-25 19:54:15+00:00,tl,TRUE,4.47E+14,5.54E+14,4.72E+14,FALSE,0,0
9.89E+14,"Si mama nagtatanong bakit daw gagamitin ko gmail niya para bumoto sa lalaki, baka daw manghingi ng pera HAHAHAHAHAH poteks",0,0,1,0,21,0,2024-12-28 08:46:28+00:00,tl,FALSE,9.89E+14,,1.72E+14,FALSE,0,0
6.66E+14,"@162273484845633 @756510707090994 @664138562411848 Ay, never akong may natandaan na sinabi niyong wag iboto si Bongbong dahil mahilig sha mag-Marie Antoinette. Wag ding magfeeling Madam Auring dahil never naman kayo naging magaling sa predictions. Di va nga ang boka niyo noon, malulusaw ng bagyo ang dolomite beach? LOL",0,0,1,0,78,0,2024-12-29 17:24:51+00:00,tl,TRUE,2.45E+14,1.62E+14,7.42E+14,FALSE,1,1
2.08E+14,Ekis sakin yung mga re-electionist tsaka puppet ng mga pulpulitiko sa halalan. Di bale hindi basahin ng PCOS machine yung balota ko. Iboboto ko kung sinong karapatdapat ng boto ko. Kahit di umabot sa 12.,3,0,2,0,172,0,2024-12-30 02:00:42+00:00,tl,FALSE,2.08E+14,,1.30E+14,FALSE,1,1
4.51E+14,"@259264753449038 kung vote buying to napakamaganda Naman dahil Ang tao ay marunong mag backstab, sa kabutihang puso lang ito di vote buying, Ang tao Lang ang may kakayahang na bumoto.",0,0,0,0,4,0,2024-12-26 12:13:28+00:00,tl,TRUE,4.74E+14,2.59E+14,1.27E+12,FALSE,0,0
1.25E+14,"Ay wag silang manisi sino ba kasi naka-isip ng live voters na Yan. Kung Wala yang mga Yan happy-happy lang Tayo. Tas yung mga kuda ng kuda Dyan, gumawa kayo ng 50 accounts, iboto nyo yung gusto! Hindi yung naninisi kayo bakit mababa boto ng manok nyo. [EMOJI face with rolling eyes]",0,0,1,0,227,0,2024-12-29 15:33:31+00:00,tl,FALSE,1.25E+14,,3.36E+14,FALSE,1,1
6.77E+14,guys awa na lang bumoto tayo sa mubank,0,0,0,0,38,0,2024-12-29 14:29:22+00:00,tl,FALSE,6.77E+14,,4.43E+14,FALSE,1,1
9.70E+14,"Ang tagal na neto sa mga votings dati, sabi ng kabilang unit maghelp daw magtulungan ivote yung nct dream and 127 para mas powerful eme pero pag naglalaban na yung dalawa sa spot aba sabi iboto na lang daw ilichil sila naman daw mas matanda tas yung award nila award din naman-",0,1,3,0,286,0,2024-12-29 06:13:26+00:00,tl,FALSE,9.70E+14,,3.93E+14,FALSE,1,1
4.57E+14,@36502604678147 hwag iboto tong c BongGago! Kanor's minion!. Serbisyo kay Kanor ang adhikain neto!,1,1,39,0,2246,0,2024-12-28 00:44:33+00:00,tl,TRUE,7.61E+14,3.65E+13,4.43E+14,FALSE,0,0
6.22E+14,"@186801379907329 @892763079002533 @572878057040816 @642731414589653 @711192540263784 @999822021837793 @427860129840148 @702473756024784 Mapapataas ba ng afp ang budget? Kung ayaw mo sa nangyayarinsa gobyerno, bumoto ng matino, huwag puro corrupt,trapo at political dynasty",0,0,0,0,13,0,2024-12-29 01:09:22+00:00,tl,TRUE,5.80E+14,1.87E+14,6.49E+13,FALSE,1,1
7.36E+14,@664138562411848 @34591775776485 Yan Yung nagtago ng rapest na Asawa at quadcom sa halalan hahahhaha bawi Tayo s kanila zero vote,0,0,0,0,70,0,2024-12-28 22:34:56+00:00,tl,TRUE,8.58E+14,6.64E+14,1.50E+14,FALSE,0,0
6.01E+14,Iboto nyo si Sol Aragones sa pagka-Gobernador ng Laguna,0,0,1,0,34,0,2024-12-29 14:34:10+00:00,tl,FALSE,6.01E+14,,5.48E+14,FALSE,2,2
2.84E+14,"@995815478201195 NO at No No No to Willie, Manny, Camilleat Bong Go! Mga inuts na ang isipin pang iboto pa yang mga yan! Sayang lng ang boto mo! Magisip mabuti. Wag madala sa ayuda!",0,0,0,0,8,0,2024-12-29 02:26:14+00:00,tl,TRUE,1.38E+14,9.96E+14,2.70E+14,FALSE,1,1
4.69E+14,@183866729933672 Sana makita ng mga blooms at mahatak din sa botohan. we are already getting a lot of A'tin's support. tama na muna cla sa fanwars [EMOJI rolling on the floor laughing][EMOJI rolling on the floor laughing][EMOJI rolling on the floor laughing] I like both fandoms kaya sana magkaisa cla bago matapos ang taon,0,0,4,0,122,0,2024-12-31 02:19:59+00:00,tl,TRUE,1.83E+14,1.84E+14,4.71E+14,FALSE,0,0
7.39E+14,"@786203076482613 @521472285383661 Sana nga. Malalaman sa susunod na botohan. Tanong lang, halimbawa sa MVOTY, kung ang Cherry On Top ang nakakuha ng 30 , paano icocompute ang ng mga nasa 2nd to pababa sa rankings?",0,1,0,0,179,0,2024-12-27 09:16:13+00:00,tl,TRUE,1.36E+14,7.86E+14,4.83E+14,FALSE,2,2
5.00E+13,@995815478201195 Kasama ko yung mga bumoto sa iyo. [EMOJI rolling on the floor laughing][EMOJI rolling on the floor laughing][EMOJI rolling on the floor laughing][EMOJI rolling on the floor laughing],0,0,0,0,222,0,2024-12-29 05:41:26+00:00,tl,TRUE,1.38E+14,9.96E+14,4.39E+14,FALSE,0,0
5.50E+14,"@726096210089217 @403780272519270 tunay! mga galamay silang lahat sa Comelec! mga Pilipino, Bumoto ng may talino- hindi kagaya ng Comelec! Para sa inang bayan at kinabukasan ng mga kabataan!",0,0,1,0,12,0,2024-12-29 16:19:24+00:00,tl,TRUE,7.98E+13,7.26E+14,7.99E+14,FALSE,0,0
6.65E+14,"Di lahat may oras bumoto ha. Swerte mo madami kang oras. Tigilan na ang pa-edgy, mag 2025 na. [LINK]",0,0,3,0,87,0,2024-12-28 16:04:32+00:00,tl,FALSE,6.65E+14,,6.06E+14,FALSE,1,1
6.20E+14,@549139621537516 Sa sobrang kaVovohan mo hinde mo talaga na anticipate na pwedeng MAGNAKAW ung MAGNANAKAW na ibinoto mo? Tsk tsk bumoto ka ng inutil so what do you expect? Salot kayong mga bumoto kay junior,0,1,1,0,33,0,2024-12-30 07:22:18+00:00,tl,TRUE,7.70E+14,5.49E+14,1.65E+14,FALSE,1,1
6.31E+14,Di ako maka bati di ako ako bumoto [EMOJI smiling face with tear][EMOJI smiling face with tear],0,0,3,0,175,0,2024-12-31 08:54:49+00:00,tl,FALSE,6.31E+14,,9.58E+14,FALSE,0,0
4.62E+14,"Marami pa silang kasama kaya pati panggastos sa depensa ng ating teritoryo ay ninakaw nila,wag iboto.",0,0,1,0,140,0,2024-12-31 10:55:14+00:00,tl,FALSE,4.62E+14,,6.87E+14,TRUE,1,1
4.95E+14,@492771802193429 sa bumoto sa pinsan neto? kamusta? [EMOJI face with tears of joy][EMOJI face with tears of joy][EMOJI face with tears of joy][EMOJI face with tears of joy] [LINK],0,0,0,0,2,0,2024-12-27 09:13:31+00:00,tl,TRUE,6.38E+14,4.93E+14,8.53E+14,FALSE,1,1
9.67E+13,hindi ko kaya bumoto sa ifg at pantropiko rt ko nalang both hahsushahahs #BINIbarda2024,0,0,0,0,66,0,2024-12-30 16:11:04+00:00,tl,FALSE,9.67E+13,,8.51E+14,FALSE,1,1
1.28E+14,@442947681236908 Yes po tapos na ang botohan. We win. [EMOJI yellow heart],0,0,1,0,27,0,2024-12-31 04:21:15+00:00,tl,TRUE,6.34E+14,5.23E+14,8.05E+14,FALSE,0,0
9.43E+14,"@644279296954209 Ano naman sayo? Ikaw nga matanda na, tsismis pa rin ang inaatupag mo. Ayusin mo na lang ang boto mo sa 2025, magaling pa. Pag lablyf ng artista ang bibilis. Mga wala nmng kwenta ang post mo!",0,0,1,0,71,0,2024-12-26 03:46:32+00:00,tl,TRUE,1.43E+14,6.44E+14,5.87E+14,FALSE,1,1
9.63E+14,@929174402366426 Grabe harap harapan n[EMOJI angry face]ibibigay namin ang lupa basta iboto nyo kami Vote buying to the highest level,0,1,1,0,112,0,2024-12-26 03:33:43+00:00,tl,TRUE,4.18E+14,9.29E+14,3.88E+14,FALSE,1,1
9.41E+14,can we just focus sa pagkapanalo ng b1ni? bakit kailangan pa anuhin kung bumoto or not.,30,0,218,6,3732,0,2024-12-28 14:38:42+00:00,tl,FALSE,9.41E+14,,5.76E+13,FALSE,2,2
8.90E+14,@487904401693285 Sana huwag na Tayo magpa budol at magpakatanga huwag na nating iboto itong ganitong klase ng kandidato huwag tayong magdag NG mga Bobo at Walang silbe sa senador.,1,0,3,0,41,0,2024-12-25 15:04:22+00:00,tl,TRUE,2.00E+14,4.88E+14,9.25E+14,FALSE,1,1
6.99E+14,@995120649715525 Wag iboto lahat ngmay ugnay sa POGO,1,0,2,0,82,0,2024-12-26 02:34:05+00:00,tl,TRUE,5.31E+14,9.95E+14,8.62E+14,FALSE,2,2
2.11E+14,This Pic has such profound meaning for the Filipinos especially this year! @951392445303700 @886466108474189 @742776083943287 @160566576803209 @259867020734505 Iboto ang Tunay na mga Mukha ng Oposisyon!,0,0,0,0,25,0,2024-12-31 20:22:26+00:00,tl,FALSE,2.11E+14,,9.41E+14,FALSE,0,0
1.54E+14,@995120649715525 Wag niyo ng iboto yan kahit mag donate tanggapin niyo,0,0,0,0,7,0,2024-12-26 01:44:45+00:00,tl,TRUE,9.91E+14,9.95E+14,4.98E+14,FALSE,1,1
5.34E+13,"In May 2025 - yun lang ang oras na PANTAY-PANTAY lahat ng Pilipino ulit. One vote per Filipino kahit pa presidente ka or ordinaryong Pilipino. MAKE YOUR VOTE COUNT. Huwag nating iboto ang mga pulitiko na kaalyado ng KORAP MARCOS ADMINISTRATION. Kung gusto nating may pagbabago, huwag na nating hintayin ang 2028- ngayon pa lang ay IBASURA NA LAHAT kandidato ni BBM.",7,2,29,0,1000,1,2024-12-30 04:36:46+00:00,tl,FALSE,5.34E+13,,7.65E+12,FALSE,0,0
8.46E+14,@50666682973447 Di ba? The more na wag sila iboto. Ibigay muna ang lupa. Lez see.,0,0,1,0,26,0,2024-12-26 01:38:39+00:00,tl,TRUE,7.68E+14,5.07E+13,3.70E+14,FALSE,1,1
8.03E+14,pag daw bumoto sa wish tsaka pma makaka-secure ng tix [EMOJI beaming face with smiling eyes],0,2,2,0,185,0,2024-12-26 07:52:01+00:00,tl,FALSE,8.03E+14,,2.96E+14,FALSE,0,0
1.74E+14,@995120649715525 Kung gusto natin ng tunay na pag babago wag nang iboto ang mga nais lamang eh YUMAMAN ng YUMAMAN. Dahil pinapasahod natin sila ng tax nating lahat tapos sila lang nanginginabang.,0,0,0,0,26,0,2024-12-27 12:21:54+00:00,tl,TRUE,4.90E+14,9.95E+14,8.02E+14,FALSE,1,1
2.48E+14,"@190719484678220 Eh sino ba bumoto diyan, siyemore ginawa ng tatay gagawin ng anak, habang nagkakagulo ang mga corrupt may nag susubi na",0,0,0,0,63,0,2024-12-27 06:20:46+00:00,tl,TRUE,7.57E+14,1.91E+14,2.15E+14,FALSE,1,1
7.83E+14,@325002683734926 Conditional implementation means bayad ko boto mo [EMOJI face with tears of joy][EMOJI face vomiting][EMOJI pile of poo] Utang ng loob bobohanyopapinas,0,0,1,0,28,0,2024-12-30 13:37:38+00:00,tl,TRUE,8.79E+14,3.25E+14,3.54E+14,FALSE,1,1
3.71E+14,@664138562411848 Tama yan MANLIMOS ka ng AWA hayup kang RoDRUGA ka! Hindi na epektib yang PEKENG tapang mo so ibahin mo STYLE mo MAG MAKAAWA ka! Dami mong pinatay na innocente! Ang legit DRUGLORD ng Pilipinas RoDRUGA una sa balota iboto ng mga TANGA para habang buhay HAMPAS LUPA! [EMOJI oncoming fist][EMOJI clown face][EMOJI nauseated face][EMOJI face vomiting],0,0,0,0,10,0,2024-12-31 04:09:18+00:00,tl,TRUE,9.39E+14,6.64E+14,4.87E+14,FALSE,1,1
9.14E+14,"Walang bilog na bagay mag aahon sa ating kahirapan, ang Pagboto ng TAMA sa darating na halalan, baka sakali , pero kung patuloy napapaikot ng mga korap na pulitiko, wag ka na umasa magbabago pa ang Pilipinas.",0,0,1,0,239,0,2024-12-31 03:55:50+00:00,tl,FALSE,9.14E+14,,8.64E+14,FALSE,0,0
9.58E+14,@756666832407576 Dyan pa lang alam mo na sino binoboto nila pag halalan eh.,0,0,1,0,619,0,2024-12-29 02:01:58+00:00,tl,TRUE,2.83E+14,,1.88E+14,FALSE,2,2
3.81E+14,"Hindi na nakakatuwa na natatalo tayo sa streams, sana kung may power ang A'tin mag sold out. Ganyan rin tayo magkaisa bumoto at magstreams.",0,0,0,0,8,0,2024-12-29 10:43:25+00:00,tl,TRUE,3.35E+14,1.83E+14,1.83E+14,FALSE,0,0
2.10E+14,congrats karera! ay bawal pala makisali dahil di ako bumoto at natulugan ko ang space [EMOJI pensive face],0,0,0,0,24,0,2024-12-30 20:44:38+00:00,tl,TRUE,3.47E+14,5.64E+14,5.64E+14,FALSE,1,1
6.55E+14,Bakit inunang ishade yung di bumoto kesa mag thank you sa mga bumoto [EMOJI upside-down face],0,0,0,0,93,0,2024-12-28 15:59:14+00:00,tl,FALSE,6.55E+14,,5.85E+14,FALSE,1,1
1.42E+14,@664138562411848 Wag iboto ang mga Pro-China at Makapiling kandito na under kay Mang Kanor.,0,0,0,0,7,0,2024-12-25 06:14:39+00:00,tl,TRUE,1.15E+14,6.64E+14,9.74E+14,FALSE,0,0
2.86E+14,"@578097235414788 Mismo, dapat may bago! Iba naman. wag na iboto mga Villar.",0,0,0,0,9,0,2024-12-30 07:34:26+00:00,tl,TRUE,1.61E+14,5.78E+14,7.84E+14,FALSE,0,0
4.70E+14,sana next time wag manumbat. yung bini nga hindi nanunumbat at hindi tayo pinipilit bumoto eh,0,0,6,0,143,0,2024-12-28 16:48:17+00:00,tl,FALSE,4.70E+14,,1.39E+14,FALSE,0,0
4.41E+14,@101938337194863 Kaya sana talaga ma extend ang botohan sa wish para lalong silang mainis. [EMOJI beaming face with smiling eyes][EMOJI beaming face with smiling eyes][EMOJI beaming face with smiling eyes][EMOJI beaming face with smiling eyes],0,0,0,0,5,0,2024-12-29 09:19:20+00:00,tl,TRUE,6.23E+14,1.02E+14,2.21E+14,FALSE,0,0
8.99E+14,@726676901041659 Crush nya kc [EMOJI flexed biceps][EMOJI smirking face] Tara na bumoto mga THIRD WHEEL [EMOJI face with raised eyebrow],0,0,1,0,459,0,2024-12-27 15:39:49+00:00,tl,TRUE,8.56E+14,7.27E+14,4.67E+14,FALSE,1,1
6.42E+14,@452339573576108 @892093587002578 @772557858017190 @529096149214087 @625446669809613 Lol! Kung anu ano nga ang inaakusa mo sa amin eh! Sasabihin mo na adik kami? Tagapagtanggol ni BBM? Eh sino ba ang bumoto kay BBM in the first place? Tinanong kita. Di mo maisagot!,0,1,4,0,90,0,2024-12-30 05:35:06+00:00,tl,TRUE,9.63E+14,4.52E+14,8.90E+13,FALSE,1,1
4.33E+14,"iboto niyo the boss, pls [EMOJI pleading face] isa sa mga linuhuran ko rin na au yon sa sarap LABSKAG",1,1,2,0,2419,0,2024-12-29 12:19:22+00:00,tl,FALSE,4.33E+14,,5.22E+14,FALSE,0,0
6.77E+14,"puro mahihirap pa naman ang mga bumoto sa kanya, apakkagagu niya. wagas ang pag asa at tiwala at optimism ng mga mahihirap sa pagboto sa kanya at sa pagkapanalo niya. pero bigo sila. and then worse is, di nila inamin na binigo sila ni duterte. hirap umamin sa pagkakamali.",0,1,0,0,11,0,2024-12-29 10:49:37+00:00,tl,TRUE,6.81E+14,1.85E+14,1.85E+14,FALSE,1,1
5.01E+14,@975452594351818 Kaya nga dapat mo bang iboto si Kiko na may koneksyon sa showniz dahil sa asawa nya tanungin mo kampo mo[EMOJI face with rolling eyes],0,0,0,0,44,0,2024-12-29 08:48:22+00:00,tl,TRUE,2.19E+14,9.75E+14,3.69E+14,FALSE,1,1
2.87E+14,Please lang wag nyo na po iboto ang mga katulad nila,0,0,0,0,21,0,2024-12-29 23:28:54+00:00,tl,FALSE,2.87E+14,,1.37E+14,FALSE,1,1
5.23E+14,Pati si Quiboloy Huwag Iboto,0,0,1,0,70,0,2024-12-31 03:38:15+00:00,tl,FALSE,5.23E+14,,3.62E+14,FALSE,2,2
2.01E+14,"Matatapos na ang 2024, pero hindi ko pa rin mapapatawad ang mga taong bumoto kay Digong noong 2016!",0,0,0,0,20,0,2024-12-29 21:12:16+00:00,tl,FALSE,2.01E+14,,8.77E+14,FALSE,1,1
8.97E+14,@776109641341820 Oh e ano ngayon kayo bumoto diyan gago,0,0,0,0,18,0,2024-12-31 03:08:46+00:00,tl,TRUE,7.41E+14,7.76E+14,5.88E+14,FALSE,1,1
5.97E+13,"@885451448047100 ikaw isa sa bumoto ng No Fear, chaaaaar",0,0,0,0,198,0,2024-12-28 15:03:06+00:00,tl,FALSE,5.97E+13,8.85E+14,8.99E+14,FALSE,2,2
7.52E+14,Oh para safe pwede ba bumoto ka naman ng hindi mo kilalang pangalan sa 2025? Im sure mas maayos yan kaysa mga Trapong kandidato! #BagoNaman,0,0,5,0,152,0,2024-12-31 16:35:24+00:00,tl,FALSE,7.52E+14,,5.45E+14,FALSE,1,1
