text,tweet_ids,sentiment1
"Sen, Lacson for 2022 presidential election. Subok na may mataas na moral sa sarili, integridad,disiplina at galit sa kurakot. wakasan na sna ang paulit ulit na pagnanakaw sa kaban ng bayan na syang ngpapahirap sa bawat pilipino. #LacsonSotto [LINK]",['1504590287867244590'],0
"@PHPrimeMinister This is very Digong, even sa local election dito sa Davao, ganyan talaga sya lalo na yung manok nya ay dehado. It s good that the BBM camp ay tahimik lang on the issue, kasi mas lalong nkakuha sya ng simpatya sa mga voters.",['1461473043969019904'],0
"@ScienceMocha oo nga no? baka sila ang huling makikiisa. after election 2022, baka sila ang unang magsasabi na""We are for Leni"". as VPLeni said, sa huli, ang mabuti ang mananaig. face blowing a kiss red heart",['1450430333942337536'],0
Iba talaga pag election period sa pinas. Biruin mo yun wala na akong pera pero magic nagkameron bigla rolling on the floor laughing grinning face with sweat woman facepalming,['1520655221558747136'],0
@drami lvr @christinemeows @jisabela1206 @ashlili and last thing wag kang gigil kung di pumasok yung mga manok mo nung election face with tears of joy kahit sinong uupo same lang naman sila ng adhikain mapaganda ang pinas winking face,['1524634113814183937'],0
"@AbanteNews @iampinglacson kaya sa mga kababayan ko wag na po sana naten sayangin ang boto naten sa may 2022, ihalal po naten ang taong may disiplina at galit sa magnanakaw sa kaban ng bayan. Sen Ping Lacson for 2022 presidential election.",['1502582891196280839'],0
@FelySecond @iamkarendavila Boss election time. Baka hindi ka pa registered. VP leni needs the boost including media mileage. Pagawa ka na ng tarp mura lang let leni lead beaming face with smiling eyes,['1439480144180154371'],0
@RyanRZambrano Mas maigi mag focus KatY BBM PARA LAHAT NG TAO MAG KAISA LETS UNITE ALL MGA KABABAYAN PARA KAY BBM SYA NALANG MATINO YUNG IBA MGA PEKE NG MAGALING LANG CLANG LUMAPIT TUWING MALAPIT NA ELEKSYON,['1461526798508777472'],0
"@kikopangilinan Remembrance po. Nice naman po.para kahit paano worth it ang journey to be #3 sa survey! worth it ang sometimes paglaglag, worth it ang pag iyak at sabing SANA ALL.na naging SARA ALL 58 ba naman.Salamat po sa pa iyak with pa-SARA ALL! ninyo!Till next election po smiling face with smiling eyes heart suit green heart Philippines",['1515311441309736960'],0
matic na si mayor isko na ang panalong president this 2022 election!,['1440272454258102284'],0
"from the post of nusg, there s that one comment that made me burst into laughters, ang sabi nya, magrerelease daw ang nusg ng mock election meaning sa nu population lang yon malamang at mananalo daw si leni, pero sa mismong election ay inodoro. sIS ARE U OKAY",['1449881801493651457'],0
Last presidential election sobrang sikat si duterte sa social media ngayon si leni naman. Is this sign?,['1450729057088249864'],0
Na excite ko bigla sa election 2022 smiling face with heart-eyes #LetLeniLead2022,['1445974920928759809'],0
Please Watch pra makita nyo na noon pa man election for VP makikita nyo na kung gaanong kabuting tao ang Isang Leni Robledo #letlenilead2022 [LINK],['1450599473667719168'],0
VP Leni is so cute face with tears of joy It's ok Kuya kung magpahinga grinning face with sweat Thank you s lahat s inyo dyan smiling face with open hands smiling face with heart-eyes clapping hands light skin tone raising hands Kaysa naman dun sa nasa Malaca ang at mga alipores nya n busy pagnanakaw s Bayan kasi nga malapit n ang eleksyon at Yung isa na naghahanap ng trabaho sa UN sneezing face [LINK],['1439051586068639748'],0
"last election sa Pasig, everyone felt na malakas pa talaga mga Eusebio, hindi gaano ramdam kampanya ni Vico. Pagkatapos ng election, gulat si Bobby. landslide loss. Sana ganun din sa incoming National Election. laglag yung top sa""survey"".",['1451926629492486145'],0
"Kuya grab driver Sir sino boboto nyo sa election? Me Si Leni sir. KGD Ako bisaya ako, suportado ko si Duterte nung nakaraan, pero wala syang ginawa, kaya Leni din ako sir. Me Perfect ka jan kuya. At dahil jan, [LINK]",['1471863742430334978'],0
"Wait, naalala ko lang last 2016 election hindi naman talaga ako maka""leni"". I also tagged her as Dilawan. Eh, naniwala talaga ako na maganda ang buhay nung marcos regime kasi yun lagi ko naririnig eh hahaha potah yuck! loudly crying face sneezing face LET LENI LEAD NA PO TODAY, OPO! tulip #KulayRosasAngBukas [LINK]",['1490744558204108802'],0
MALINAW PA SA CRYSTAL CLEAR WATER NA BBM CANNOT BE DQ YAHOOOOOOO IYAK NA NAMAN ANG MGA ANTI. KYA MANGALKAL NA NAMAN SILA NG NEXT PETITION WHATEVER THEY CALLED IT. MABUHAY SI BBM GOD BE WITH YOU ALWAYS. red heart green heart GETWELLSOONBBM #ComelecHacked PROTECT OUR VOTE -COMELEC [LINK],['1480804268823121920'],0
@canete darwin Ako pg tinanong sasabihen ko tlga BBM sabay alis kc parang lumalabas na na takot tyo ska nila pgganern sino ba sila pra makialam kung sino iboboto ko pg eleksyon pantay pantay tyo ng halaga Philippines victory hand victory hand oncoming fist oncoming fist,['1512697667519803398'],0
May 9 elections is approaching. As a kakampink we must fight for the Filipino people. Kung para sa kanila ang election na ito ay ipakita natin ang pag-ibig wag ang galit. Lahat tayo ay mabibiktima kapag hindi tayo nag kaisa. #KulayRosasNaBukas,['1520807450005622784'],0
"@markusforleni @COMELEC True. Basta tao na talga kumilos, finish na. Ang galit mga tao seems simmering at sana ito ang mag propel for a leni-kiko victory!",['1494236448710696968'],0
@revealersin @inquirerdotnet @NCorralesINQ FYI c vp leni kahit wla p sya s politics ay tumutulong na sya s mga tao. isa syang lawyer na free ang service sa mga hndi kayang magbyad. part dn sya ng maraming orgs na tumutulong lalo na s mga mhihirap. yung boss mo nagpaparamdam lng kapag eleksyon,['1474069214684057600'],0
grabe I try to open up to my friends na ayoko ma tumakbo for the election if ever ng student council. then suddenly bigla nilang sinabi na as long na masaya raw ako and ang tagal ko na talagang student leader since elementary try ko naman daw gawin yung mga bagay na iba pleading face,['1480547424422666241'],0
@ryanangnews5 @onenewsph @News5PH ISKO MORENO PO TAYO SA SUSUNOD NA ELEKSYON! WAG SAYANGIN ANG BOTO MO KUNG MATATALO DIN NMAN ANG KANDIDATO MO! #ISKO2022,['1441618797530529802'],0
"Laban Tayo , Hanggang election day pra PRESIDENT LENI 2022 . CYA NA AT WLANG IBA . [LINK]",['1441008018749988866'],0
Anong mapapala ng galit mo sa bawat kandidatong tatakbong presidente ngayong halalan? Wag mong hikayatin yung iba na iboto si ganito si ganiyan Karapatan niyang mamili kung sino ang gusto niyang iboto at oo karapatan mo ding magalit kaya RESPETO na lang smiling face with smiling eyes #BBMIsMyPresident2022,['1445418417725399049'],0
"sa mga kapatid ko, may volunteer for leni na nag-h2h, may comelec support staff, may pollwatcher. ako na ate, takot maarawan at ayaw mapagod, infairness, i raised them well relieved face",['1522441858923651072'],0
"Car Convo Boss Mark, malapit na eleksyon. Sino iboboto mo? Me Ma'am, Leni po ako sabay smile Boss Hay, pareho tayo. Wala nakong question sige face with tears of joy - Sabay tawa kaming dalawa - cherry blossom growing heart",['1506244651308658692'],0
"Ang saya noh. I mean kahit di nanalo sa bulok na eleksyon si Leni-Kiko, parang panalo pa rin sila kasi nakuha nila loob ng karamihan at ng mga kabataan. Nakakatulog sila payapa kasi wala sila ginagawang mali. Hay ang sarap lang dami nagmamahal sa kanila",['1525000829602004992'],0
"Nung tinanong sa susuportahan nya sa eleksyon. Mccoy Gusto ko sana maging transparent, totoo, mabait, makatao. Yun yung lider na tinitingala at ini-imagine ko. Sana, siyempre para sa Pilipinas. Iisa lang ang naiisip ko. Ang saya ko, Mccoy. smiling face with smiling eyes red heart [LINK]",['1463540874646753286'],0
Ang solid ng mga Leni supporters dto sa min. Palaging nagbibigay ng pink na lugaw at puto pagkatapos ng Misa De Gallo. #LeniKiko2022 #Kakampinks #MisaDeGallo PS not voter for the incoming election 2022.,['1473843499422613507'],0
"@JustAlquen @TitaCluvSarahG @lenirobredo Same observation, di ko rin alam bakit. Siguro its because wala pa local politicians na nag endorse kay Vp Leni except Vice gov Davide. Hopefully mag iba na ang ihip kung malapit na eleksyon. At sana double effort ang pangangampanya dito sa Cebu.",['1462632838042324993'],0
Ang saya nman hindi nman mahigpit sa laguna ang dami ng pwedeng gawin hahahahahahaha potek eleksyon lang pla tlaga ang solusyon face with tears of joy rolling on the floor laughing,['1450442389831651338'],0
Everyday. Everytime. Grabe yung impact. Kasama na yung takot sa bukas kung hindi sila yung mananalo sa halalan pleading face raised fist light skin tone tulip [LINK],['1518054452493979648'],0
@iamkarendavila Sana umatrasa si manny at isko and let leni lead. ika nga ni leni its a rematch between bbm and her. magandang laban yan. parang snap election lang ni cory at marcos.,['1441423012364894208'],0
Buti panaginip lang yung galit ko kay Tey hahaahahhaha sana yung election din grinning face with sweat,['1523932290702659584'],0
Ang saya wala kaming pasok sa school till friday dahil sa eleksyon HSHSHSHS binibigay ni Lord yung tulog na deserve ko,['1523929826046152704'],0
"@reginareyes @COMELEC @ABSCBNNews @gmanews @CNN @inquirerdotnet @rapplerdotcom @manilabulletin tas sabi ni kuya,""ikaw ha""then nag-sorry agad ako. sabi ko hindi ko alam then tinago ko yung pamaypay sa bag. tas d ko alam pero bigla nalang kaming natawa parehas HAHHAHAHHAH",['1523567272664920064'],0
"@Rogueakii Nalilitu naden kamu ako kay Tatay Digs amiga idk if part paba yan sa strategy plan nila for election or bumaliktad naden c Tatay, bsta support ako nothing changes BBM and Indai Sarah paren eagle tiger",['1461613195626377216'],0
"@gersonadian @KRG XNA @MannyPacquiao Tinanong si Manny Pacquiao kung sino iboboto nya sa nahaharap na halalan, sa pagka-presidente. Sabi ni Manny Pacquiao Siyempre iboboto ko sarili ko! . Nang tanongin sya ng reporter kung alam nya spelling ng pangalan nya. Ang sagot ni Manny Pacquiao Si Bong Go na lang! face with tears of joy face with tears of joy face with tears of joy",['1463428769431965696'],0
@alex abano May nabago BA puro trapo nA yan pinagusapan nyo iba nmn yung takot SA Dios nA lumika ang iboto sa election 2022 walang iba kundi si Isko,['1468118346122272771'],0
@Moneyma78808638 saya saya! 420K. Dapat lampasan na si BabyM! Again survey does not win an election. Nor rallies. Votes do!,['1518031934567649280'],0
"@MadamHiddles Nakakastress halalan 2022 face with tears of joy face with tears of joy , future kasi natin nakasalalay dito. Kaya lez go mga kakampink. Let's do what we can in our own little ways. Yung mga may kaya, maglagay na ng leni-kiko tarps sa bahay. Maganda rin na may flyer na na nakahanda in case may nagtanong bakit Leni.",['1471023684903079936'],0
Actually i like SARA AND BBM but i want #BBM to be the next president for 2022 and sara naman if ever tatakbo sya bilang vice! Sa 2028 election c sara naman tatakbo bilang president.Dapat kc nka line up sila para di na naka upo mga dilawan! #BBMSigawNgBayan [LINK],['1449678406451273729'],0
"At this point. Sobrang ibang saya hatid ng BeauCon sa akin. Yung point na sobrang invested ko nanood tlga tao ng mga reaction vids, analysis and mga interviews ng mga kandedata. Sana ganto rin tayo ka dedicated sa mga kandedata sa next national election.",['1466045461500874759'],0
"Sen, Lacson for 2022 presidential election. Subok na may mataas na moral sa sarili, integridad,disiplina at galit sa kurakot. wakasan na sna ang paulit ulit na pagnanakaw sa kaban ng bayan na syang ngpapahirap sa bawat pilipino. #LacsonSotto [LINK]",['1501514189780623362'],0
Magaling si Dating Senador Bongbong Marcos ay nauuna ka sa pagkapangulo para sa Halalan 2022 ang magaling at salamat po sa himpilan ng DZRH at wala pong ginawa ng masama sa iyo. Ipanalo ka ni BBM ngayon! [LINK],['1471568279059636228'],0
"pls tawang tawa ako sa""election""na nangyari kagabi sa tl ko at sa gc namin HAHAHAHAHAHAHAHAHA nakatulugan ko na but congrats yoonjinists grinning face with big eyes face with tears of joy",['1450562574219575299'],0
@CarrieShinPH Ha ha ha true sobrang tawa ko nito ang saya saya nila nakakatuwa noh stress free.nawala antok ko dto sa mga papers na ginagawa ko he he he. Awesome beaming face with smiling eyes beaming face with smiling eyes thumbs up thumbs up #VoteBBMSARA2022 CLEAN ELECTION PH red heart green heart victory hand oncoming fist clapping hands clapping hands [LINK],['1476043773951954945'],0
"@smninews @COMELEC Kaya pla galit na galit ang mga tweets ng mga kakampon ni Lutang kay Montemayor may cnabi pla syang ganito! Tuned in kc ako sa @smninews Marikina proclamation ni BBMSARA, wla ako interest manood ng debate n yan. For that gesture I salute you sir Montemayor! victory hand red heart",['1505307256933740546'],0
"Di naman close ang pagdedesisyon nang mga tao, Mas marami pa ang maniniwala kay Leni habang papalapit ang Eleksyon. #itrustleni2022 @PinoyAkoBlog @Jimparedes @leahnavarro [LINK]",['1473977757893758984'],0
"VP Leni is the epitome of calm and peace. Simula nung lumabas ang result ng eleksyon hanggang ngayon sobrang gulo pa rin ng nararamdaman ko, galit, lungkot, panghihinayang pero nung napanood ko yung live nya kahit papano kumalma ako. Nakakahawa yung ngiti nya.",['1524648837670838273'],0
"Yes tama ka scam lang tayo noong nakaraang eleksyon 2016 si Duterte dahil inindorso ang Iglesia ni Cristo pero lumipat na din iyon ang BBM kaya sana si Leni Robredo iboto mapa Katoliko, Kristiyano, Muslim, at ibang religious politics views #kakampINC Italy Italy #LabanLeni2022 [LINK]",['1452492592428371970'],0
@ligaya2021 buti talaga di ko kailangan makipag debate sa rrlative ko when it comes to politics hehe pero last election yes i did kasi di nila gusto c PRRD ang gusto nila talaga si late senator santiago kaso nawala siyang bigla kaya kailangan nilang mamili nh pwedeng iboto,['1477857053892743172'],0
"@MrFrankBaraan @SiromBeachHouse Ganda sana makapasyal paguwi ng pinas,after ng election boboto muna ako sa dubai, para sa aking President Leni.",['1449623506505846785'],0
"normalize checking your friends'bp kasi naglipana na naman ang trolls HAHAHAHAHA oo, palagi akong galit kapag election [LINK]",['1446825651621662729'],0
@loidasandiego77 Hilumin ang sugat ng tuluyan dulot ng mga pinklawan at wakasan na ngaung 2022 election. Kaya BBM SARA ONLY SA 2022 ELECTION victory hand oncoming fist folded hands medium-light skin tone,['1461201604267454465'],0
"@jmercado1002 @Sultress2022 Tinulungan ka daw nyang sumaya everyday rolling on the floor laughing""kaya sa election talaga ibumuto nyo yung magbibigay ng franchise",['1518962595801493505'],0
@AmarilloSlayer @theninaellaine Di pwedeng maibigay Ang donation para sa case niya against election recount sinabihan niya Yung donors magpagawa na lng tyo Ng mga bahay sa marawi. Mahal ako ni Leni Kasi talagang hinahanap nila Yung mga communities na in need of help like Yung sitio sa Palawan no electricity at,['1472052819771674628'],0
Hindi lang ito trend dahil tama naman ay karapatdapat na maging susunod na pangulo ng ating bansa si VP Leni ay handa na at lalaban sana po ay tumakbo po kayo sa susunod na Halalan kayo na lang po ang aming pag-asa! #LabanLeni2022 [LINK],['1440616083237392385'],0
"pumunta ako ng #TanglawLagunaRally and sobrang grabe ang saya saya sa puso na makita na lahat nagkakaisa, lahat may isang pinaglalaban at gusto ng pagbabago. kaya sa dadating na eleksyon, ipanalo natin'to! growing heart",['1520099234250620931'],0
